timestamp_ns,busv,current,power,soc,hall_speed,int_r,v_unloaded,drain_time,max_time
1779639786492246874,10.384,34.4,643.75,0.0,20.895,-150.93023255813944,5.191999999999998,,
1779639786892606647,11.768,1.4975,326.15,31.499310734095147,20.877499999999998,42.063672973178456,11.830990350277332,1.779639786492247e+18,1.7796397877632568e+18
1779639787292800672,11.804,1.615,995.325,33.02783506003101,20.58,42.68361406254689,11.852389690840434,1.7796397863712317e+18,1.7796397887949555e+18
1779639787693181018,11.824,1.5175,1399.075,33.935585649419394,20.334999999999997,43.05387641218304,11.865098199091872,1.7796397861391652e+18,1.7796397900128916e+18
1779639788093535284,11.844,1.5175,992.825,34.76302977817591,20.334999999999997,43.39138256297755,11.876682416894463,1.77963978581064e+18,1.7796397913735063e+18
1779639788493960575,11.852,1.4975,1391.45,35.36617066492889,20.037499999999998,43.63796731725566,11.885126389309004,1.7796397853935409e+18,1.7796397928654774e+18
1779639788894210008,11.864,1.5175,969.55,35.928151270682186,19.810000000000002,43.86706053433228,11.89299411778955,1.7796397849000302e+18,1.7796397944601334e+18
1779639789294607664,11.876,1.5325,1320.425,36.46444780005068,19.53,44.08511262014953,11.90050226920071,1.779639784341933e+18,1.7796397961317711e+18
1779639789694837719,11.884,1.5475,752.8,36.94738423715746,19.215,44.28086860442279,11.907263379320204,1.779639783728008e+18,1.7796397978645358e+18
1779639790495376864,11.896,1.5175,372.55,37.41216734851255,18.9875,44.47058614600983,11.913770342879175,1.7796397826488138e+18,1.779639800676492e+18
1779639790895629310,11.9,1.5325,1136.925,37.81861442081811,18.689999999999998,44.63584284964662,11.919460601891453,1.7796397816746002e+18,1.7796398031413059e+18
1779639791296022762,11.904,1.68,192.8,38.2207869994826,18.445,44.79229579858956,11.925091017992756,1.7796397807611786e+18,1.7796398053904407e+18
1779639791696228652,11.916,1.5675,588.375,38.60130736608963,18.0775,44.94593767715026,11.930418303125254,1.779639779883466e+18,1.7796398074984381e+18
1779639792096477082,11.916,1.4825,157.175,38.90247777014971,17.78,45.071168045373405,11.934634688782095,1.779639779016056e+18,1.779639809534466e+18
1779639792897000793,11.928,1.5325,1463.775,39.2360755408394,17.6575,45.20732487849427,11.939305057571751,1.7796397778011116e+18,1.7796398122813325e+18
1779639793297467997,11.932,1.6325,1190.275,39.56615583243024,17.412499999999998,45.33655578839774,11.943926181654023,1.779639776688106e+18,1.7796398147583096e+18
1779639793697746739,11.932,1.5175,355.625,39.8323486302406,17.0975,45.44622238384651,11.947652880823368,1.7796397756359972e+18,1.7796398170645786e+18
1779639794097899821,11.936,1.5325,1085.275,40.1226574138979,17.0975,45.550663112785436,11.951226574138978,1.7796397746345992e+18,1.7796398192281605e+18
1779639794498386217,11.936,1.5475,35.175,40.44402824847047,16.939999999999998,45.643891086426095,11.954440282484704,1.7796397736809303e+18,1.779639821260335e+18
1779639795298928611,11.92,2.15,327.525,40.783843530891545,16.852500000000003,45.71024646270976,11.957838435308915,1.7796397724736333e+18,1.7796398237715103e+18
1779639795699207523,11.92,2.0825,999.525,41.07606705461903,16.66,45.77067913531881,11.96076067054619,1.779639771358268e+18,1.7796398260666568e+18
1779639796099385689,11.92,2.0475,1411.9,41.33386325536333,16.695,45.82560309910077,11.963338632553633,1.7796397703076628e+18,1.7796398282059832e+18
1779639796499754048,11.94,1.665,1031.975,41.585863219278295,16.695,45.89688493417823,11.965858632192782,1.7796397693081976e+18,1.7796398302204733e+18
1779639797300173136,11.892,2.8825,1510.925,41.832120177408896,16.555,45.90595915190071,11.968321201774089,1.7796397680856358e+18,1.779639832639452e+18
1779639797900610369,11.864,3.53,1334.175,42.0549810964759,16.4325,45.8796782717967,11.970549810964759,1.7796397668067146e+18,1.7796398351390602e+18
1779639798301002258,11.86,3.4175,794.775,42.228113108559675,16.4325,45.864299752693455,11.972281131085596,1.7796397655999114e+18,1.7796398374793162e+18
1779639798701226212,11.86,3.63,787.05,42.420167396854964,16.345,45.8361669715389,11.97420167396855,1.7796397644571272e+18,1.7796398396783578e+18
1779639799101510504,11.836,4.515,763.475,42.63698640032462,16.1525,45.744920175822486,11.976369864003246,1.7796397633754988e+18,1.7796398417439178e+18
1779639799902184382,11.396,13.85,471.95,42.65112246539832,16.1175,45.26335652950207,11.976511224653983,1.7796397620429235e+18,1.7796398442529436e+18
1779639800903024445,11.28,15.65,136.725,42.64818050280461,16.1525,45.155003195792055,11.976481805028046,1.779639760343567e+18,1.7796398474041833e+18
1779639801303591323,10.884,25.03,417.25,42.56308201518497,16.1875,44.70540487753534,11.97563082015185,1.7796397586671188e+18,1.7796398504955546e+18
1779639801703913425,11.264,14.9475,1273.325,42.54522979531405,16.3625,44.94454355337959,11.97545229795314,1.779639757023684e+18,1.7796398535092242e+18
1779639802104111501,11.02,20.9975,609.075,42.55749202762626,16.3625,45.03288368863699,11.975574920276262,1.7796397554123075e+18,1.7796398564478684e+18
1779639802504481072,10.844,24.4325,220.325,42.60798857816354,16.415000000000003,45.271675963674944,11.976079885781635,1.7796397538382244e+18,1.7796398593029304e+18
1779639802904763214,10.936,22.165,672.375,42.641909228718085,16.502499999999998,45.48708565487844,11.97641909228718,1.7796397522863232e+18,1.779639862102727e+18
1779639803505391715,10.672,27.5,413.525,42.740892326834086,16.747500000000002,45.83993920178954,11.97740892326834,1.779639750666971e+18,1.7796398650017423e+18
1779639803905798528,10.984,20.765,1261.975,42.75339968829776,16.747500000000002,46.0087875318217,11.977533996882977,1.7796397490600458e+18,1.7796398678643044e+18
1779639804506315130,10.9,22.75,574.425,42.774359795234595,16.7825,46.13977977899152,11.977743597952346,1.7796397473548872e+18,1.77963987088022e+18
1779639804906532508,10.828,24.3975,114.6,42.79710035971639,16.8175,46.24245653416917,11.977971003597164,1.7796397456672225e+18,1.7796398738515305e+18
1779639805306983526,10.684,27.7175,349.725,42.81521826678932,17.2025,46.29842109835621,11.978152182667893,1.7796397439893978e+18,1.779639876792218e+18
1779639805707306954,10.764,25.615,1067.275,42.842034637338166,17.272499999999997,46.403289990061246,11.978420346373381,1.7796397423212065e+18,1.7796398797030963e+18
1779639806107603065,11.072,18.2825,1618.65,42.8110782075641,17.272499999999997,46.51815465681684,11.97811078207564,1.7796397406311304e+18,1.7796398826393708e+18
1779639806507813637,10.9,22.365,24.525,42.82210287276512,17.325,46.62060504930146,11.978221028727651,1.7796397389366395e+18,1.7796398855708047e+18
1779639806908021804,10.452,33.035,228.325,42.79179557513536,17.745,46.55977938820973,11.977917955751353,1.7796397372144924e+18,1.7796398885376876e+18
1779639807708694737,10.132,41.0675,1489.175,42.58611513425567,18.147499999999997,46.23495656173705,11.975861151342556,1.7796397351660157e+18,1.7796398920391265e+18
1779639808108966216,10.116,40.885,1267.8,42.50596163579676,18.4275,46.107820873968386,11.975059616357967,1.7796397330723996e+18,1.7796398956044956e+18
