timestamp_ns,busv,current,power,soc,hall_speed,int_r,v_unloaded,drain_time,max_time
1779638569348005932,10.468,41.5825,1522.0,0.0,21.245,-125.87025792100034,5.233999999999999,,
1779638569748586287,10.508,41.0825,1367.975,100.0,21.5425,79.9999999999902,13.794599999999596,1.7796385693480054e+18,1.7796385697485857e+18
1779638570148906125,10.744,34.7175,897.925,54.4459360950354,21.787499999999998,38.87613641599967,12.094459360950355,1.7796385689914191e+18,1.7796385704619942e+18
1779638570549500608,10.844,31.8325,1101.825,50.30814571646953,22.015,37.8536060627871,12.053081457164696,1.779638568003659e+18,1.779638571803517e+18
1779638570950154193,12.044,2.3,85.7,58.17349746254588,22.2075,39.9344940971344,12.13173497462546,1.7796385669896072e+18,1.7796385729977697e+18
1779638571350404886,12.072,2.4675,261.525,60.12197260045438,22.155,40.465491429486484,12.151829589006816,1.7796385659360783e+18,1.7796385741326812e+18
1779638571750997209,11.88,7.0825,798.1,60.4438138906328,21.9275,40.58361815736776,12.156657208359492,1.7796385647159752e+18,1.7796385753640666e+18
1779638572151482068,11.068,27.38,797.2,60.56412956470997,21.8225,40.54071770418531,12.15846194347065,1.7796385633125573e+18,1.7796385767111785e+18
1779638572552164837,11.128,25.565,794.45,60.59989660607194,21.945,40.53542377374768,12.15899844909108,1.7796385617151363e+18,1.7796385781845225e+18
1779638573152681364,12.112,1.5175,786.05,60.86668755933298,22.084999999999997,40.65375942234731,12.163000313389995,1.7796385595245722e+18,1.7796385801173586e+18
1779638573553070768,12.14,1.5675,760.425,61.458661098999414,22.0325,40.916092408092794,12.171879916484992,1.7796385574925652e+18,1.779638581869271e+18
1779638573953485879,12.16,1.5475,682.225,62.07791412001666,21.8925,41.190640161921934,12.18116871180025,1.7796385556207158e+18,1.7796385834500293e+18
1779638574354078670,12.168,1.5675,443.575,62.60548423454487,21.77,41.424410452460286,12.189082263518173,1.7796385538640911e+18,1.779638584905843e+18
1779638574754793622,12.176,1.5825,1353.675,63.07494707438232,21.7,41.63233150634149,12.196124206115735,1.77963855219184e+18,1.77963858626801e+18
1779638575154960710,12.188,1.4975,854.275,63.505971213945585,21.647499999999997,41.823832339727424,12.202589568209184,1.7796385505850314e+18,1.7796385875561554e+18
1779638575555171699,12.2,1.5825,968.625,63.95878902226709,21.5775,42.02429983810453,12.209381835334007,1.7796385490529498e+18,1.779638588766274e+18
1779638575955790085,12.208,1.5175,1317.6,64.36268749857629,21.175,42.20365436696389,12.215440312478645,1.7796385475712883e+18,1.779638589920351e+18
1779638576356440913,12.208,1.5175,744.175,64.69802611316024,20.9825,42.35256431031586,12.220470391697404,1.7796385461088049e+18,1.7796385910446042e+18
1779638576756999605,12.216,1.5675,632.625,65.03565959839159,20.7375,42.50207205813964,12.225534893975874,1.7796385446707274e+18,1.7796385921364306e+18
