timestamp_ns,busv,current,power,soc,hall_speed,int_r,v_unloaded,drain_time,max_time
1779645207833236755,12.932,1.8,464.25,0.0,0.0,-3592.22222222222,6.465999999999998,,
1779645208233562417,12.936,1.85,1416.775,96.84000000000219,0.0,-79.99999999999184,12.788000000000013,1.7796452078332383e+18,1.7796452082466258e+18
1779645208633614803,12.932,1.9125,1046.85,99.69098360655697,0.0,2.622950819627482,12.938196721311394,1.7796452077075722e+18,1.7796452085103457e+18
1779645209033868489,12.928,1.9825,1556.325,99.92721349816226,0.0,28.33277647843843,12.985442699632452,1.7796452074535596e+18,1.7796452087758523e+18
1779645209434077686,12.932,1.9125,1472.725,99.92028690120718,0.0,27.52174477475126,12.984057380241437,1.7796452070703242e+18,1.7796452090423634e+18
1779645209834328090,12.928,1.815,1217.6,99.7637040873581,0.0,11.394535802151323,12.95274081747162,1.7796452065551107e+18,1.7796452093107763e+18
1779645210234767540,12.928,1.85,439.0,99.72705074755608,0.0,7.763082231168453,12.945410149511217,1.7796452059087939e+18,1.7796452095800525e+18
1779645210635092506,12.928,1.8,1339.7,99.65446147375081,0.0,0.21031047085253068,12.930892294750162,1.779645205129784e+18,1.779645209850583e+18
1779645211035449094,12.928,1.9825,811.625,99.71084741270779,0.0,6.3605645000917885,12.942169482541559,1.7796452042225055e+18,1.779645210120822e+18
1779645211435487940,12.928,1.8825,838.475,99.71159377095604,0.0,6.556888458398551,12.94231875419121,1.779645203185406e+18,1.7796452103913623e+18
1779645211835904474,12.924,1.8975,920.4,99.73121030412224,0.0,8.927370996806316,12.94624206082445,1.7796452020192284e+18,1.7796452106620188e+18
1779645212236035283,12.924,1.7,1170.425,99.57709415537514,0.0,-7.280501545660727,12.915418831075028,1.7796452007104801e+18,1.7796452109356767e+18
1779645212636332482,12.92,1.73,295.05,99.4696586356224,0.0,-18.531517618982452,12.89393172712448,1.779645199259093e+18,1.7796452112119012e+18
1779645213036450062,12.916,1.815,900.4,99.4215777326258,0.0,-23.277375574538613,12.884315546525162,1.7796451976687747e+18,1.779645211489751e+18
1779645213436871220,12.916,1.75,1109.4,99.33915487104471,0.0,-31.883503860761138,12.867830974208943,1.7796451959327736e+18,1.7796452117701796e+18
1779645213837155979,12.92,1.765,108.8,99.31111098046702,0.0,-34.79181057923147,12.862222196093404,1.7796451940565755e+18,1.7796452120521341e+18
1779645214237488712,12.928,1.75,332.025,99.34602065499955,0.0,-31.143765763791983,12.86920413099991,1.779645192050102e+18,1.779645212334149e+18
1779645214638158549,12.92,1.815,1013.25,99.33575106566431,0.0,-32.090159454966134,12.867150213132863,1.7796451899053668e+18,1.7796452126173663e+18
1779645215038749147,12.92,1.78,1453.775,99.3175832645196,0.0,-33.95181359084192,12.86351665290392,1.7796451876203264e+18,1.7796452129020116e+18
1779645215439392193,12.916,1.765,1159.75,99.28053077549502,0.0,-37.802678102035,12.856106155099004,1.7796451851893012e+18,1.7796452131887058e+18
1779645215839661938,12.92,1.78,262.475,99.26830604676732,0.0,-39.05346559481551,12.853661209353465,1.7796451826178117e+18,1.7796452134767368e+18
1779645216240445929,12.908,1.8,801.0,99.2361455031786,0.0,-42.18163164355428,12.847229100635722,1.7796451798982618e+18,1.7796452137668695e+18
1779645216641054372,12.924,1.75,806.05,99.2515664118801,0.0,-40.55854137164802,12.850313282376023,1.7796451770451364e+18,1.7796452140575404e+18
1779645217041764022,12.916,1.865,821.45,99.27860016198703,0.0,-37.36501079914076,12.855720032397405,1.7796451740635425e+18,1.779645214348294e+18
1779645217442069085,12.908,1.8325,868.45,99.28570687468336,0.0,-36.23025561527355,12.85714137493667,1.7796451709478587e+18,1.779645214639743e+18
1779645217842250107,12.912,1.8325,1011.875,99.29057134700268,0.0,-35.453527271664576,12.858114269400538,1.779645167697732e+18,1.7796452149319468e+18
