timestamp_ns,busv,current,power,soc,hall_speed,int_r,v_unloaded,drain_time,max_time
1779392067809132567,12.356,1.9125,464.25,0.0,0.0,-3230.326797385619,6.177999999999999,,
1779392068209517420,12.356,1.9125,1416.775,0.0,0.0,-3230.3267973856205,6.177999999999997,,
1779392068609787066,12.352,1.8975,1046.85,32.571428571426154,0.0,-266.66666666668567,11.845999999999966,1.779392067942582e+18,1.779392070400851e+18
1779392069010163961,12.352,1.9475,1556.325,75.54074074074188,0.0,29.629629629639982,12.410814814814838,1.7793920679921874e+18,1.779392069536743e+18
1779392069410795224,12.344,1.9825,1472.725,83.22232558139589,0.0,118.39323467231253,12.580558139534897,1.7793920679766935e+18,1.7793920696313505e+18
1779392069811532862,12.348,1.9475,1217.6,83.64707460184597,0.0,124.05699916179981,12.59117686504615,1.7793920679064742e+18,1.7793920698782712e+18
1779392070211806662,12.348,1.8825,439.0,78.86098409542922,0.0,65.6063618290454,12.477219681908585,1.779392067763309e+18,1.779392070230386e+18
1779392070612169854,12.344,2.0325,1339.7,78.79561323341414,0.0,64.92414549444322,12.475912264668283,1.7793920675669156e+18,1.779392070606311e+18
1779392071012470610,12.348,1.9475,811.625,78.8475712435247,0.0,65.54404145079248,12.476951424870494,1.7793920673179963e+18,1.7793920710004867e+18
1779392071412870798,12.352,1.815,838.475,76.73689784011684,0.0,43.95692221623029,12.434737956802337,1.779392066992237e+18,1.779392071444272e+18
1779392071813374854,12.348,1.865,920.4,75.96696873879463,0.0,36.170420836456685,12.419339374775893,1.7793920665982103e+18,1.779392071919475e+18
1779392072213661309,12.344,1.8975,1170.425,75.52999176373802,0.0,31.909636427829568,12.41059983527476,1.779392066137255e+18,1.779392072422098e+18
1779392072614169727,12.344,1.9675,295.05,75.94469290934828,0.0,36.37389408899569,12.418893858186966,1.779392065624891e+18,1.779392072935236e+18
1779392073014543904,12.34,1.9675,900.4,76.65028867572792,0.0,43.969632222574454,12.433005773514559,1.7793920650718927e+18,1.7793920734500477e+18
1779392073415028955,12.34,1.9675,1109.4,77.21189353581127,0.0,50.0153083093545,12.444237870716226,1.7793920644792084e+18,1.7793920739676444e+18
1779392073815190261,12.344,1.865,108.8,76.28435586840565,0.0,40.60679632848715,12.425687117368113,1.7793920637999923e+18,1.7793920745281613e+18
1779392074215813514,12.336,1.85,332.025,74.2576937756902,0.0,19.953024075165775,12.385153875513804,1.7793920629807427e+18,1.7793920751710154e+18
1779392074616344557,12.332,1.9475,1013.25,74.8949014778323,0.0,26.995073891626316,12.397898029556647,1.7793920621218924e+18,1.7793920758155584e+18
1779392075016836605,12.332,1.8975,1453.775,74.20600589441317,0.0,20.225525371606537,12.384120117888264,1.779392061160686e+18,1.7793920765086894e+18
1779392075417399688,12.336,1.9125,1159.75,74.03695266344137,0.0,18.710947946809714,12.380739053268828,1.7793920601187233e+18,1.7793920772336015e+18
1779392075818070783,12.336,1.8975,262.475,73.63699564420054,0.0,14.77303988996621,12.372739912884011,1.7793920589769367e+18,1.7793920780026824e+18
1779392076218335080,12.332,1.8825,801.0,72.78198096295075,0.0,6.163564965001581,12.355639619259016,1.779392057691718e+18,1.7793920788434268e+18
1779392076618945899,12.332,1.9125,806.05,72.64492063168308,0.0,5.00285644332645,12.352898412633662,1.7793920563088302e+18,1.7793920797244247e+18
1779392077019393442,12.336,1.8825,821.45,72.18518476015666,0.0,0.36722515493135477,12.343703695203134,1.7793920547916035e+18,1.7793920806680433e+18
1779392077419825039,12.328,1.9475,868.45,72.93337996389945,0.0,8.483754512643923,12.35866759927799,1.7793920532667827e+18,1.7793920815958666e+18
