timestamp_ns,busv,current,power,soc,hall_speed,int_r,v_unloaded,drain_time,max_time
1778942173457961517,12.444,1.5175,794.775,0.0,0.0,-4100.164744645797,6.2219999999999995,,
1778942173858362357,12.436,1.5975,787.05,83.82999999999974,0.0,99.99999999999748,12.595749999999994,1.7789421734579617e+18,1.7789421739355958e+18
1778942174259079714,12.44,1.68,763.475,78.93676238561059,0.0,24.23477437677831,12.478735247712212,1.778942173307754e+18,1.7789421743227904e+18
1778942174659334516,12.44,1.5825,691.525,78.90484190876636,0.0,23.894528059790105,12.478096838175327,1.7789421730149197e+18,1.7789421747424952e+18
1778942175059735896,12.436,1.5975,471.95,78.92399253731377,0.0,24.626865671649032,12.478479850746275,1.778942172579889e+18,1.7789421751984622e+18
1778942175460218758,12.44,1.5825,1440.275,78.9582723843247,0.0,25.00577411655419,12.479165447686494,1.7789421720033144e+18,1.7789421756911288e+18
1778942175860890430,12.444,1.6325,1118.55,77.9673190058853,0.0,12.102293192488823,12.459346380117706,1.7789421712466934e+18,1.7789421762493463e+18
1778942176261342436,12.44,1.5975,136.725,77.96717264562344,0.0,12.101475917868102,12.459343452912469,1.778942170337457e+18,1.7789421768501522e+18
1778942176662021437,12.432,1.5475,417.25,76.11088116410869,0.0,-10.606305577990318,12.422217623282174,1.7789421691419753e+18,1.7789421775747218e+18
1778942177062749490,12.444,1.5175,1273.325,77.51006199332463,0.0,6.687424612200988,12.450201239866493,1.7789421678906406e+18,1.7789421782832973e+18
1778942177463499075,12.44,1.4825,609.075,77.44246248173116,0.0,5.846077068410311,12.448849249634623,1.7789421664742815e+18,1.7789421790415537e+18
1778942177863997559,12.44,1.5975,220.325,77.42082963870676,0.0,5.545971915470097,12.448416592774135,1.778942164896671e+18,1.7789421798472763e+18
1778942178264838774,12.44,2.0325,672.375,76.99878618194342,0.0,0.1757408683670838,12.439975723638868,1.7789421630876247e+18,1.7789421807348032e+18
1778942178665049232,12.44,1.9125,413.525,76.97334544401198,0.0,-0.15138348493393264,12.43946690888024,1.7789421611027146e+18,1.7789421816756465e+18
1778942179065246919,12.44,1.5475,1261.975,76.98061072960796,0.0,-0.07438203142556386,12.43961221459216,1.7789421589479788e+18,1.7789421826669138e+18
